group,session,date,feeding,age_juv_wks,bout_nr,bout,start_time,end_time,duration,focal,behavior,receiver,play_type,playface,
Washington,7,08.12.2021,after,17,1,invitation,00:07:33:21,00:07:34:11,00:00:00:16,mother  , supine   ,father ,dyad,0,
Washington,7,08.12.2021,after,17,2,invitation,00:08:07:12,00:08:08:01,00:00:00:15,juv_male  , hide   ,father ,dyad,NA,
Washington,7,08.12.2021,after,17,1,start/end_bout,00:08:16:03,00:08:16:03,00:00:00:01,juv_male  ,touch    ,mother ,dyad,NA,
Washington,7,08.12.2021,after,17,3,invitation,00:08:52:02,00:08:52:24,00:00:00:23,juv_male  , hide   ,father/mother,poly,NA,
Washington,7,08.12.2021,after,17,4,invitation,00:08:58:24,00:09:07:15,00:00:08:17,juv_male  , hide   ,father/mother,poly,NA,
Washington,7,08.12.2021,after,17,5,invitation,00:09:18:07,00:09:25:03,00:00:06:22,juv_male  , hide   ,mother ,dyad,NA,
Washington,7,08.12.2021,after,17,2,start_bout,00:09:29:05,00:09:30:00,00:00:00:21,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,7,08.12.2021,after,17,2,middle,00:09:30:00,00:09:30:11,00:00:00:12,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,7,08.12.2021,after,17,2,end_bout,00:09:30:11,00:09:30:11,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Washington,7,08.12.2021,after,17,6,invitation,00:09:33:16,00:09:41:19,00:00:08:04,juv_male  ,si_stalk    ,juv_fem ,dyad,NA,
Washington,7,08.12.2021,after,17,3,start/end_bout,00:19:02:05,00:19:02:05,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Washington,7,08.12.2021,after,17,4,start_bout,00:19:13:20,00:19:13:20,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Washington,7,08.12.2021,after,17,4,middle,00:19:13:20,00:19:15:03,00:00:01:09,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,7,08.12.2021,after,17,4,end_bout,00:19:15:03,00:19:15:03,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,7,08.12.2021,after,17,7,invitation,00:19:16:00,00:19:16:15,00:00:00:16,juv_male  ,si_stalk    ,juv_fem ,dyad,NA,
Washington,7,08.12.2021,after,17,5,start/end_bout,00:19:57:12,00:19:57:12,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,1,middle,00:07:30:15,00:07:30:15,00:00:00:01,juv_fem  ,jump_other    ,mother ,dyad,NA,
Washington,8,10.12.2021,before,17,1,middle,00:07:33:04,00:07:33:04,00:00:00:01,juv_fem  ,touch    ,mother ,dyad,NA,
Washington,8,10.12.2021,before,17,2,start_bout,00:08:00:07,00:08:01:11,00:00:01:05,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,2,end_bout,00:08:01:11,00:08:04:06,00:00:02:20,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,2,post_bout,00:08:04:06,00:08:04:06,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,1,invitation,00:08:36:01,00:08:36:23,00:00:00:23,juv_male  ,si_stalk    ,mother ,dyad,NA,
Washington,8,10.12.2021,before,17,3,start_bout,00:08:50:21,00:08:52:02,00:00:01:07,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:08:52:02,00:09:13:16,00:00:21:15,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:13:16,00:09:13:16,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:13:24,00:09:14:09,00:00:00:11,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:17:16,00:09:17:16,00:00:00:01,juv_male  ,touch    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:19:15,00:09:19:15,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:19:15,00:09:25:12,00:00:05:23,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:25:12,00:09:25:12,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:26:07,00:09:27:09,00:00:01:03,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:35:10,00:09:37:10,00:00:02:01,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:37:10,00:09:37:10,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:38:07,00:09:41:09,00:00:03:03,juv_fem  ,pull    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,3,middle,00:09:42:20,00:09:43:16,00:00:00:22,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,3,end_bout,00:09:43:16,00:09:43:16,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,2,invitation,00:09:45:10,00:09:49:03,00:00:03:19,juv_male  ,hide    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,3,invitation,00:09:50:07,00:09:50:19,00:00:00:13,juv_fem  ,supine    ,juv_male ,dyad,0,
Washington,8,10.12.2021,before,17,4,start_bout,00:09:51:14,00:09:51:14,00:00:00:01,juv_fem  ,jump_other    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,4,middle,00:09:51:14,00:09:53:16,00:00:02:03,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,4,middle,00:09:53:16,00:09:53:16,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,4,middle,00:09:58:10,00:09:59:01,00:00:00:17,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,4,middle,00:10:01:24,00:10:02:05,00:00:00:07,juv_fem  ,pull    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,4,end_bout,00:10:03:08,00:10:06:12,00:00:03:05,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,5,start_bout,00:10:13:24,00:10:16:07,00:00:02:09,mother  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,5,end_bout,00:10:16:07,00:10:16:07,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,6,start_bout,00:10:36:21,00:10:36:21,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,6,middle,00:10:36:21,00:10:41:13,00:00:04:18,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,6,middle,00:10:41:13,00:10:41:13,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,6,middle,00:10:42:05,00:10:43:11,00:00:01:07,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,6,middle,00:10:43:11,00:10:45:20,00:00:02:10,juv_fem  ,pull    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,6,middle,00:10:49:13,00:10:49:13,00:00:00:01,juv_fem  ,jump_other    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,6,middle,00:10:49:19,00:10:50:19,00:00:01:01,juv_fem  ,pull    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,6,middle,00:10:51:21,00:10:52:22,00:00:01:02,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,6,middle,00:10:52:22,00:10:57:16,00:00:04:20,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,6,middle,00:10:57:16,00:10:57:16,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,6,end_bout,00:10:58:05,00:11:00:09,00:00:02:05,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,4,invitation,00:11:01:00,00:11:08:21,00:00:07:22,juv_fem  ,hide    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,7,start_bout,00:11:08:22,00:11:10:11,00:00:01:15,juv_fem  ,so_stalk    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,7,middle,00:11:16:05,00:11:17:05,00:00:01:01,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,7,middle,00:11:17:12,00:11:17:12,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,7,middle,00:11:18:04,00:11:19:22,00:00:01:18,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,7,middle,00:11:19:22,00:11:21:07,00:00:01:11,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,7,middle,00:11:21:07,00:11:21:07,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,7,middle,00:11:25:09,00:11:30:18,00:00:05:10,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,7,middle,00:11:30:18,00:11:30:18,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,7,middle,00:11:31:05,00:11:32:10,00:00:01:05,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,7,middle,00:11:37:09,00:11:38:05,00:00:00:22,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,7,middle,00:11:38:05,00:11:38:05,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,7,end_bout,00:11:38:23,00:11:39:22,00:00:01:00,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,5,invitation,00:11:51:07,00:11:51:17,00:00:00:11,juv_male  ,si_stalk    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,6,invitation,00:11:52:14,00:11:53:18,00:00:01:05,juv_fem  ,supine    ,father ,dyad,0,
Washington,8,10.12.2021,before,17,7,invitation,00:12:07:23,00:12:08:10,00:00:00:13,juv_fem  ,hide    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,8,start_bout,00:12:23:04,00:12:33:01,00:00:09:22,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,8,middle,00:12:33:01,00:12:33:01,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,8,middle,00:12:33:11,00:12:33:11,00:00:00:01,juv_fem  ,jump_other    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,8,middle,00:12:33:11,00:12:36:19,00:00:03:09,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,8,end_bout,00:12:36:19,00:12:36:19,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,8,invitation,00:12:48:12,00:12:49:23,00:00:01:12,juv_fem  ,supine    ,juv_male ,dyad,1,
Washington,8,10.12.2021,before,17,9,start/end_bout,00:12:52:12,00:12:52:19,00:00:00:08,juv_fem  ,pull    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,9,invitation,00:12:58:22,00:13:00:07,00:00:01:11,juv_fem  ,si_stalk    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,10,start/end_bout,00:13:04:02,00:13:05:04,00:00:01:03,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,11,start/end_bout,00:13:16:14,00:13:17:13,00:00:01:00,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,12,start_bout,00:13:33:24,00:13:33:24,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,12,middle,00:13:33:24,00:13:37:22,00:00:03:24,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,12,end_bout,00:13:37:22,00:13:37:22,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,13,start_bout,00:13:48:24,00:13:49:15,00:00:00:17,juv_fem  ,pull    ,mother ,dyad,NA,
Washington,8,10.12.2021,before,17,13,middle,00:13:49:16,00:13:53:12,00:00:03:21,mother  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,13,end_bout,00:13:53:12,00:13:53:12,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,10,invitation,00:14:01:01,00:14:01:18,00:00:00:18,juv_fem  ,hide    ,father ,dyad,NA,
Washington,8,10.12.2021,before,17,11,invitation,00:14:27:01,00:14:27:09,00:00:00:09,juv_male  ,hide    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,12,invitation,00:14:29:21,00:14:30:06,00:00:00:11,juv_male  ,hide    ,mother ,dyad,NA,
Washington,8,10.12.2021,before,17,14,start_bout,00:14:56:01,00:14:56:15,00:00:00:15,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,14,middle,00:14:58:03,00:15:04:01,00:00:05:24,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,14,middle,00:15:04:01,00:15:04:01,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,14,end_bout,00:15:04:18,00:15:05:10,00:00:00:18,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,13,invitation,00:15:10:24,00:15:11:14,00:00:00:16,juv_fem  ,si_stalk    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,15,start_bout,00:15:12:19,00:15:13:15,00:00:00:22,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,15,end_bout,00:15:21:02,00:15:22:10,00:00:01:09,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,16,start_bout,00:15:36:14,00:15:36:14,00:00:00:01,juv_fem  ,jump_other    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,16,middle,00:15:36:14,00:15:45:13,00:00:09:00,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,16,middle,00:15:45:13,00:15:45:13,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,16,middle,00:15:46:12,00:15:47:08,00:00:00:22,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,16,middle,00:15:47:08,00:15:47:08,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,16,end_bout,00:15:50:08,00:15:50:08,00:00:00:01,juv_male  ,touch    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,14,invitation,00:17:28:18,00:17:29:07,00:00:00:15,juv_male  ,supine    ,mother ,dyad,1,
Washington,8,10.12.2021,before,17,17,start/end_bout,00:17:30:07,00:17:30:22,00:00:00:16,juv_male  ,pull    ,mother ,dyad,NA,
Washington,8,10.12.2021,before,17,15,invitation,00:17:30:22,00:17:31:16,00:00:00:20,juv_male  ,si_stalk    ,mother ,dyad,NA,
Washington,8,10.12.2021,before,17,18,start/end_bout,00:17:31:08,00:17:31:08,00:00:00:01,mother  ,touch    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,16,invitation,00:17:34:03,00:17:34:12,00:00:00:10,mother  ,supine    ,juv_male ,dyad,0,
Washington,8,10.12.2021,before,17,17,invitation,00:17:34:13,00:17:35:10,00:00:00:23,juv_male  ,si_stalk    ,mother ,dyad,NA,
Washington,8,10.12.2021,before,17,19,start_bout,00:17:36:00,00:17:38:14,00:00:02:15,mother  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,19,middle,00:17:38:14,00:17:38:14,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,19,middle,00:17:47:14,00:17:48:08,00:00:00:20,mother  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,19,end_bout,00:17:48:08,00:17:48:08,00:00:00:01,mother  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,20,start/end_bout,00:18:00:23,00:18:03:07,00:00:02:10,juv_fem  ,so_stalk    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,21,start_bout,00:18:38:04,00:18:45:00,00:00:06:22,juv_male  ,wrestle    ,father ,dyad,NA,
Washington,8,10.12.2021,before,17,21,middle,00:18:45:00,00:18:45:00,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,21,end_bout,00:18:45:09,00:18:45:09,00:00:00:01,father  ,touch    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,22,start_bout,00:18:53:08,00:18:54:19,00:00:01:12,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:18:54:19,00:18:54:19,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:18:57:23,00:18:58:14,00:00:00:16,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:18:58:14,00:18:58:14,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:18:58:14,00:18:59:13,00:00:01:00,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:18:59:13,00:19:03:20,00:00:04:08,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:19:03:20,00:19:03:20,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:19:07:07,00:19:07:07,00:00:00:01,juv_male  ,jump_other    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:19:07:07,00:19:08:19,00:00:01:13,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:19:08:19,00:19:08:19,00:00:00:01,juv_fem  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:19:09:03,00:19:10:12,00:00:01:10,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:19:10:12,00:19:12:01,00:00:01:15,juv_male  ,wrestle    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,22,middle,00:19:12:01,00:19:12:01,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,22,end_bout,00:19:12:23,00:19:12:23,00:00:00:01,juv_fem  ,touch    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,18,invitation,00:19:17:11,00:19:18:01,00:00:00:16,juv_fem  ,hide    ,father ,dyad,NA,
Washington,8,10.12.2021,before,17,19,invitation,00:19:19:01,00:19:19:07,00:00:00:07,juv_fem  ,si_stalk    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,20,invitation,00:19:21:06,00:19:22:24,00:00:01:19,juv_fem  ,si_stalk    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,23,start_bout,00:19:26:13,00:19:27:04,00:00:00:17,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,23,end_bout,00:19:29:07,00:19:29:20,00:00:00:14,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,21,invitation,00:19:34:07,00:19:34:24,00:00:00:18,juv_male  ,hide    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,22,invitation,00:19:35:12,00:19:35:23,00:00:00:12,juv_fem  ,supine    ,father ,dyad,0,
Washington,8,10.12.2021,before,17,1,poly,00:19:38:10,00:19:39:12,00:00:01:03,father  ,chase    ,juv_male ,poly,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:41:17,00:19:41:17,00:00:00:01,juv_male  ,jump_other    ,father ,poly,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:41:18,00:19:42:16,00:00:00:24,juv_male  ,pull    ,father ,poly,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:42:12,00:19:42:12,00:00:00:01,father  ,touch    ,juv_male ,poly,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:42:17,00:19:42:17,00:00:00:01,juv_fem  ,jump_other    ,father ,poly,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:42:18,00:19:43:15,00:00:00:23,juv_fem  ,pull    ,father ,poly,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:43:15,00:19:43:15,00:00:00:01,father  ,touch    ,juv_fem ,poly,NA,
Washington,8,10.12.2021,before,17,23,invitation,00:19:44:20,00:19:45:03,00:00:00:09,juv_male  ,si_stalk    ,father ,dyad,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:45:13,00:19:46:13,00:00:01:01,juv_male  ,jump_other    ,father ,poly,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:50:00,00:19:50:00,00:00:00:01,father  ,touch    ,juv_male ,poly,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:50:14,00:19:51:06,00:00:00:18,father  ,wrestle    ,juv_male ,poly,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:51:06,00:19:52:06,00:00:01:01,juv_fem  ,wrestle    ,father/juv_male ,poly,NA,
Washington,8,10.12.2021,before,17,1,poly,00:19:52:06,00:19:52:06,00:00:00:01,father  ,wrestle_out    , ,poly,NA,
Washington,8,10.12.2021,before,17,24,invitation,00:20:12:11,00:20:16:10,00:00:04:00,juv_fem  ,supine    ,father ,dyad,1,
Washington,8,10.12.2021,before,17,2,poly,00:20:16:05,00:20:16:05,00:00:00:01,juv_male  ,jump_other    ,father ,poly,NA,
Washington,8,10.12.2021,before,17,2,poly,00:20:16:05,00:20:18:07,00:00:02:03,juv_male  ,wrestle    ,father ,poly,NA,
Washington,8,10.12.2021,before,17,2,poly,00:20:16:16,00:20:16:16,00:00:00:01,juv_fem  ,touch    ,juv_male ,poly,NA,
Washington,8,10.12.2021,before,17,2,poly,00:20:18:07,00:20:20:01,00:00:01:20,juv_fem  ,wrestle    ,father/juv_fem ,poly,NA,
Washington,8,10.12.2021,before,17,2,poly,00:20:20:00,00:20:20:00,00:00:00:01,father  ,wrestle_out    , ,poly,NA,
Washington,8,10.12.2021,before,17,2,poly,00:20:21:13,00:20:24:08,00:00:02:21,juv_fem  ,pull    ,father ,poly,NA,
Washington,8,10.12.2021,before,17,2,poly,00:20:24:11,00:20:25:13,00:00:01:03,juv_male  ,touch    ,father ,poly,NA,
Washington,8,10.12.2021,before,17,2,poly,00:20:26:15,00:20:26:15,00:00:00:01,juv_male  ,touch    ,juv_fem ,poly,NA,
Washington,8,10.12.2021,before,17,24,start/end_bout,00:20:36:23,00:20:37:18,00:00:00:21,father  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,25,start/end_bout,00:21:14:15,00:21:14:15,00:00:00:01,juv_fem  ,jump_other    ,mother ,dyad,NA,
Washington,8,10.12.2021,before,17,26,start/end_bout,00:21:16:13,00:21:16:13,00:00:00:01,juv_male  ,touch    ,mother ,dyad,NA,
Washington,8,10.12.2021,before,17,27,start_bout,00:21:46:06,00:21:47:04,00:00:00:24,juv_male  ,chase    ,juv_fem ,dyad,NA,
Washington,8,10.12.2021,before,17,27,middle,00:21:49:10,00:21:50:04,00:00:00:20,juv_fem  ,chase    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,27,middle,00:21:50:04,00:21:52:22,00:00:02:19,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,27,middle,00:21:52:22,00:21:52:22,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,27,middle,00:21:56:12,00:21:59:06,00:00:02:20,juv_fem  ,wrestle    ,juv_male ,dyad,NA,
Washington,8,10.12.2021,before,17,27,end_bout,00:21:59:06,00:21:59:06,00:00:00:01,juv_male  ,wrestle_out    ,NA,dyad,NA,
Washington,8,10.12.2021,before,17,3,poly,00:22:07:04,00:22:10:08,00:00:03:05,father  ,chase    ,juv_male ,poly,NA,
Washington,8,10.12.2021,before,17,3,poly,00:22:08:02,00:22:09:18,00:00:01:17,juv_fem  ,chase    ,father/juv_male ,poly,NA,
Washington,8,10.12.2021,before,17,3,poly,00:22:15:22,00:22:17:09,00:00:01:13,juv_fem  ,chase    ,juv_male ,poly,NA,
Washington,8,10.12.2021,before,17,3,poly,00:22:16:09,00:22:17:19,00:00:01:11,father  ,chase    ,siblings ,poly,NA,
Washington,10,14.12.2021,after,17,1,start/end_bout,00:07:32:14,00:07:32:14,00:00:00:01,father  ,touch   ,juv_fem ,dyad,NA,
Washington,10,14.12.2021,after,17,1,invitation,00:07:33:02,00:07:34:02,00:00:01:01,juv_fem  ,supine   ,father ,dyad,1,
Washington,10,14.12.2021,after,17,1,poly,00:07:34:06,00:07:40:01,00:00:05:21,father  ,wrestle   ,juv_fem ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:36:01,00:07:36:01,00:00:00:01,juv_male  ,jump_other   ,father/juv_fem ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:36:01,00:07:42:06,00:00:06:06,juv_male  ,wrestle   ,father ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:40:01,00:07:40:01,00:00:00:01,juv_fem  ,wrestle_out   , ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:41:18,00:07:41:18,00:00:00:01,juv_fem  ,jump_other   ,father ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:41:18,00:07:46:18,00:00:05:01,juv_fem  ,wrestle   ,father ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:42:06,00:07:42:06,00:00:00:01,juv_male  ,wrestle_out   , ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:46:18,00:07:48:10,00:00:01:18,juv_male  ,wrestle   ,father/juv_fem ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:48:10,00:07:48:10,00:00:00:01,juv_male  ,wrestle_out   , ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:48:10,00:07:52:06,00:00:03:22,juv_fem  ,wrestle   ,father ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:51:06,00:07:51:06,00:00:00:01,juv_male  ,jump_other   ,father ,poly,NA,
Washington,10,14.12.2021,after,17,1,poly,00:07:51:06,00:07:53:22,00:00:02:17,juv_male  ,wrestle   ,father ,poly,NA,
